area_code,area,country_group_code,country_group,m49_code,iso2_code,iso3_code,wb_group2021,domain_code,domain,element_code,element,item_code_fao,item,year_code,year,unit,value,flag,flag_description,population,agriculture_production_value_per_capita
4,Algeria,5000,World,12,DZ,DZA,Middle East & North Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,23840594,A,"Aggregate, may include official, semi-official, estimated or calculated data",40551398,587.91
4,Algeria,5000,World,12,DZ,DZA,Middle East & North Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,24087433,A,"Aggregate, may include official, semi-official, estimated or calculated data",41389174,581.97
4,Algeria,5000,World,12,DZ,DZA,Middle East & North Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,25420404,A,"Aggregate, may include official, semi-official, estimated or calculated data",42228415,601.97
7,Angola,5100,Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5100,Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,5100,Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,5100,Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,5100,Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,5801,Least Developed Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5801,Least Developed Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,5801,Least Developed Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,5801,Least Developed Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,5801,Least Developed Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,5859,Lower-middle-income economies,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5859,Lower-middle-income economies,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,5859,Lower-middle-income economies,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,5859,Lower-middle-income economies,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,5859,Lower-middle-income economies,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,5102,Middle Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5102,Middle Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,5102,Middle Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,5102,Middle Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,5102,Middle Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,5817,Net Food Importing Developing Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5817,Net Food Importing Developing Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,5817,Net Food Importing Developing Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,5817,Net Food Importing Developing Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,5817,Net Food Importing Developing Countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,5849,Non-Annex I countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5849,Non-Annex I countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,5849,Non-Annex I countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,5849,Non-Annex I countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,5849,Non-Annex I countries,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,420,Sub-Saharan Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,420,Sub-Saharan Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
7,Angola,420,Sub-Saharan Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,5417645,A,"Aggregate, may include official, semi-official, estimated or calculated data",28842482,187.84
7,Angola,420,Sub-Saharan Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,5471705,A,"Aggregate, may include official, semi-official, estimated or calculated data",29816769,183.51
7,Angola,420,Sub-Saharan Africa,24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,5770219,A,"Aggregate, may include official, semi-official, estimated or calculated data",30809787,187.29
7,Angola,5810,Sub-Saharan Africa (including Sudan),24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,5150215,A,"Aggregate, may include official, semi-official, estimated or calculated data",26941773,191.16
7,Angola,5810,Sub-Saharan Africa (including Sudan),24,AO,AGO,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,5304081,A,"Aggregate, may include official, semi-official, estimated or calculated data",27884380,190.22
